Yaw_Static_radians
0.0
0.0003560471674082447
0.0007120943348164913
0.0010681415022172956
0.0014241886696255404
0.0017802358370337867
0.0021153390534188934
0.0024504422698040005
0.0024504422698040005
0.0024504422698040005
0.0027855454861891076
0.0031415926535973537
0.003497639821005599
0.0038536869884064034
0.00420973415581465
0.004565781323222896
0.00492182849063114
0.005277875658039387
0.005633922825440192
0.005989969992848437
0.006346017160256684
0.00668112037664179
0.007016223593026897
0.007351326809404562
0.007686430025789669
0.008021533242174776
0.008377580409583021
0.008733627576991266
0.009089674744392071
0.009445721911800316
0.009801769079208562
0.010136872295593667
0.010471975511971333
0.010807078728356439
0.011142181944734104
0.01147728516111921
0.011833332328527455
0.0121893794959357
0.012545426663336506
0.012901473830744751
0.012901473830744751
0.012901473830744751
0.012901473830744751
0.012901473830744751
0.012901473830744751
0.012901473830744751
0.01323657704712986
0.013571680263514962
0.013906783479892632
0.014241886696277734
0.014576989912662845
0.014933037080071088
0.015289084247479334
0.015645131414880137
0.016001178582288382
0.016357225749696624
0.016713272917104872
0.017069320084513118
0.01742536725191392
0.017781414419322166
0.01813746158673041
0.018493508754138657
0.018849555921546902
0.019205603088947705
0.019205603088947705
0.019205603088947705
0.019540706305332813
0.01987580952171792
0.020210912738095586
0.020546015954480693
0.0208811191708658
0.021237166338274046
0.02159321350568229
0.021949260673083094
0.02230530784049134
0.022661355007899585
0.02301740217530783
0.023373449342716075
0.02372949651011688
0.024085543677525124
0.02444159084493337
0.02477669406131848
0.02511179727769614
0.02544690049408125
0.025782003710458915
0.026117106926844023
0.026473154094252268
0.026829201261660517
0.027185248429061316
0.027541295596469565
0.027897342763877807
0.028232445980262914
0.028567549196648025
0.028902652413025687
0.029237755629410795
0.029572858845795903
0.029928906013204148
0.030284953180612393
0.03064100034801319
0.03099704751542144
0.031353094682829694
0.03170914185023794
0.032065189017646184
0.03242123618504699
0.032777283352455236
0.03313333051986348
0.033489377687271726
0.03384542485467997
0.03420147202208078
0.034557519189489024
0.03491356635689727
0.035248669573282376
0.035583772789660045
0.03591887600604515
0.03625397922242283
0.03658908243880793
0.036945129606216175
0.03730117677362442
0.037657223941032665
0.03801327110844091
0.038369318275849155
0.0387253654432574
0.039081412610665646
0.03943745977806645
0.0397935069454747
0.04014955411288294
0.04048465732926805
0.04081976054564572
0.04081976054564572
0.04081976054564572
0.04081976054564572
0.04081976054564572
0.04117580771305397
0.04153185488045477
0.04153185488045477
0.04153185488045477
0.04153185488045477
0.04153185488045477
0.04153185488045477
0.04153185488045477
0.04186695809683988
0.042223005264248124
0.04257905243165637
0.04293509959905718
0.04329114676646542
0.04364719393387367
0.04400324110128191
0.04435928826869016
0.044715335436090964
